SMA_200,VWAP,Fib_50,Bullish_Engulfing,Daily_Pivots,MACD,Vol_SMA,Stoch_Buy,Stoch_Sell,Total_Return_%,Trades
True,False,True,True,False,False,True,30,70,16.060677574171866,4.0
False,True,True,True,False,False,False,40,60,15.737488726781379,6.0
False,False,False,False,False,False,True,20,80,15.191537879207061,52.5
True,True,False,False,False,True,False,40,60,15.014118280983247,7.5
False,False,False,False,False,False,True,40,60,14.836376233861671,104.5
True,True,True,True,False,False,False,40,60,13.7651086732008,5.0
True,True,False,False,True,True,False,40,60,12.49946592236373,2.0
True,False,False,False,True,True,False,40,60,12.49946592236373,2.0
False,False,False,True,False,False,True,30,70,12.088057738294044,17.5
True,False,False,True,False,False,False,30,70,11.364979374299944,14.0
False,False,False,True,False,True,True,30,70,10.99034711372202,3.0
False,False,False,True,False,False,False,40,60,10.784156560405078,67.5
False,True,False,False,True,True,False,40,60,8.247914708440153,11.0
False,False,False,False,True,True,True,30,70,8.026753918071838,0.5
False,True,False,False,True,True,True,30,70,8.026753918071838,0.5
False,True,True,False,False,False,False,20,80,7.831678099204886,12.0
False,False,False,True,True,False,False,40,60,7.317514485212517,16.0
True,False,False,True,False,False,True,20,80,6.942569021640099,3.0
False,True,False,True,True,False,False,30,70,6.409010708148544,5.0
True,True,False,False,False,False,False,20,80,5.837290247616123,14.0
False,False,False,False,True,True,False,40,60,5.5738883749823165,11.0
False,True,False,True,False,False,False,30,70,5.237827483995683,23.5
False,True,False,True,True,True,False,40,60,5.176760578611561,5.0
False,True,False,True,False,False,False,40,60,4.594477237378558,31.5
False,True,False,True,False,True,True,30,70,4.210866795555579,2.0
True,False,True,True,False,False,True,20,80,4.071288034131593,2.0
False,False,False,False,True,True,True,40,60,3.949416823894336,5.0
False,True,False,False,True,True,True,40,60,3.949416823894336,5.0
True,False,True,False,True,False,False,20,80,3.5392877368371822,3.0
False,False,False,True,True,True,False,40,60,2.578600344184956,5.0
True,False,False,False,True,False,True,40,60,2.371954354483674,8.5
False,False,True,True,False,False,True,20,80,1.950672621880889,5.0
False,True,False,True,False,True,False,30,70,1.783433705169224,5.0
False,False,True,True,True,True,False,40,60,1.525973076802356,0.5
False,True,True,True,False,True,False,40,60,1.525973076802356,1.0
False,True,True,True,True,True,False,40,60,1.525973076802356,0.5
False,False,True,True,False,True,False,40,60,0.7263131257603694,2.0
True,True,True,False,True,False,True,20,80,0.0,0.0
False,False,False,False,True,True,False,20,80,0.0,0.0
False,False,False,False,True,True,True,20,80,0.0,0.0
True,True,True,True,True,False,True,30,70,0.0,0.0
True,True,True,True,True,False,True,40,60,0.0,0.0
True,True,True,False,True,True,False,30,70,0.0,0.0
False,True,False,False,True,True,True,20,80,0.0,0.0
True,True,False,True,False,False,True,20,80,0.0,0.0
True,True,False,False,True,True,True,20,80,0.0,0.0
True,True,False,False,True,True,True,30,70,0.0,0.0
True,True,False,False,True,True,False,20,80,0.0,0.0
True,True,False,False,True,False,True,20,80,0.0,0.0
False,False,False,True,True,True,False,20,80,0.0,0.0
False,False,False,True,True,True,True,30,70,0.0,0.0
False,False,False,True,True,True,True,20,80,0.0,0.0
True,False,True,False,True,True,True,20,80,0.0,0.0
False,False,False,True,True,False,True,30,70,0.0,0.0
True,False,True,False,True,True,True,30,70,0.0,0.0
False,False,False,True,True,False,True,20,80,0.0,0.0
True,False,True,False,True,False,True,20,80,0.0,0.0
True,False,True,True,True,True,True,20,80,0.0,0.0
True,False,True,False,True,True,False,30,70,0.0,0.0
True,False,True,False,True,True,False,20,80,0.0,0.0
True,False,True,True,True,False,True,30,70,0.0,0.0
True,False,True,True,True,False,True,40,60,0.0,0.0
True,False,True,True,True,True,False,40,60,0.0,0.0
True,False,True,True,True,False,True,20,80,0.0,0.0
True,False,True,True,True,True,True,30,70,0.0,0.0
True,False,True,True,True,True,True,40,60,0.0,0.0
True,False,True,True,True,True,False,30,70,0.0,0.0
True,False,True,True,True,True,False,20,80,0.0,0.0
True,False,True,True,False,True,True,20,80,0.0,0.0
True,False,True,True,False,True,True,30,70,0.0,0.0
True,True,False,True,False,True,False,40,60,0.0,0.0
True,True,False,True,False,True,False,30,70,0.0,0.0
True,True,False,False,False,True,True,20,80,0.0,0.0
False,False,True,False,False,True,True,20,80,0.0,0.0
True,False,True,True,False,True,False,20,80,0.0,0.0
True,False,True,True,False,True,True,40,60,0.0,0.0
True,True,True,False,True,True,False,20,80,0.0,0.0
True,True,True,False,True,True,True,30,70,0.0,0.0
True,True,True,True,False,True,False,20,80,0.0,0.0
True,True,True,True,False,True,True,40,60,0.0,0.0
True,True,True,True,False,True,True,30,70,0.0,0.0
True,True,True,True,False,True,True,20,80,0.0,0.0
True,True,True,True,True,False,True,20,80,0.0,0.0
True,True,False,False,False,True,True,30,70,0.0,0.0
True,False,False,True,True,False,True,30,70,0.0,0.0
True,False,False,False,True,True,True,20,80,0.0,0.0
True,False,False,True,True,True,True,20,80,0.0,0.0
True,False,False,False,True,False,True,20,80,0.0,0.0
True,False,False,True,True,True,True,30,70,0.0,0.0
True,False,False,True,True,True,True,40,60,0.0,0.0
True,False,False,True,True,True,False,30,70,0.0,0.0
True,False,False,True,True,True,False,20,80,0.0,0.0
True,False,False,False,True,True,True,30,70,0.0,0.0
True,False,False,False,True,True,False,20,80,0.0,0.0
True,False,False,True,False,True,True,30,70,0.0,0.0
True,False,False,True,False,True,False,20,80,0.0,0.0
True,False,False,True,True,False,True,20,80,0.0,0.0
True,False,False,True,True,True,False,40,60,0.0,0.0
True,False,False,True,True,False,True,40,60,0.0,0.0
True,False,False,True,False,True,True,20,80,0.0,0.0
True,False,False,True,False,True,True,40,60,0.0,0.0
True,False,True,False,False,True,True,20,80,0.0,0.0
False,False,True,False,True,True,False,20,80,0.0,0.0
True,False,True,True,False,True,False,30,70,0.0,0.0
False,False,True,False,True,True,True,20,80,0.0,0.0
False,False,True,False,True,True,True,30,70,0.0,0.0
True,False,True,False,False,True,True,30,70,0.0,0.0
True,False,True,True,False,True,False,40,60,0.0,0.0
False,True,True,True,False,True,True,20,80,0.0,0.0
False,True,True,True,False,True,True,30,70,0.0,0.0
False,True,True,True,False,True,True,40,60,0.0,0.0
False,True,True,True,False,True,False,20,80,0.0,0.0
True,False,False,False,False,True,True,30,70,0.0,0.0
True,False,False,False,False,True,True,20,80,0.0,0.0
True,False,False,True,False,True,False,40,60,0.0,0.0
True,False,False,True,False,True,False,30,70,0.0,0.0
True,True,False,True,True,False,True,30,70,0.0,0.0
True,True,False,True,True,False,True,20,80,0.0,0.0
True,True,False,True,True,True,False,40,60,0.0,0.0
True,True,False,True,True,True,False,30,70,0.0,0.0
True,True,False,True,True,True,False,20,80,0.0,0.0
True,True,False,True,True,True,True,40,60,0.0,0.0
True,True,False,True,True,True,True,30,70,0.0,0.0
True,True,False,True,True,True,True,20,80,0.0,0.0
True,True,False,True,True,False,True,40,60,0.0,0.0
True,True,False,True,False,True,True,20,80,0.0,0.0
True,True,False,True,False,True,True,30,70,0.0,0.0
True,True,False,True,False,True,True,40,60,0.0,0.0
True,True,False,True,False,True,False,20,80,0.0,0.0
True,True,True,False,False,True,True,20,80,0.0,0.0
False,False,True,True,True,False,True,30,70,0.0,0.0
False,False,True,True,True,False,True,40,60,0.0,0.0
False,False,True,True,True,True,False,30,70,0.0,0.0
False,False,True,True,True,False,True,20,80,0.0,0.0
False,True,True,True,True,False,True,30,70,0.0,0.0
False,True,True,True,True,False,True,40,60,0.0,0.0
False,True,True,True,True,True,False,30,70,0.0,0.0
False,True,True,True,True,True,False,20,80,0.0,0.0
False,True,True,True,True,True,True,40,60,0.0,0.0
False,True,True,True,True,False,True,20,80,0.0,0.0
False,True,True,True,False,True,False,30,70,0.0,0.0
False,False,True,True,True,True,False,20,80,0.0,0.0
False,False,True,True,True,True,True,30,70,0.0,0.0
False,False,True,True,True,True,True,40,60,0.0,0.0
False,False,True,True,True,True,True,20,80,0.0,0.0
False,True,True,False,True,True,False,20,80,0.0,0.0
False,True,True,False,True,True,True,30,70,0.0,0.0
False,True,True,False,True,True,True,20,80,0.0,0.0
False,True,True,True,True,True,True,30,70,0.0,0.0
False,True,True,True,True,True,True,20,80,0.0,0.0
False,False,True,True,False,True,True,20,80,0.0,0.0
False,False,True,True,False,True,False,20,80,0.0,0.0
True,True,True,True,False,False,True,20,80,0.0,0.0
False,True,True,False,False,True,False,20,80,0.0,0.0
False,True,True,False,False,True,True,20,80,0.0,0.0
True,True,True,False,True,True,True,20,80,0.0,0.0
True,True,True,False,False,True,False,20,80,0.0,0.0
True,True,True,False,False,True,True,30,70,0.0,0.0
True,True,True,True,False,True,False,30,70,0.0,0.0
True,True,True,True,False,True,False,40,60,0.0,0.0
False,True,False,True,True,True,False,20,80,0.0,0.0
False,True,False,True,True,True,True,30,70,0.0,0.0
False,True,False,True,True,False,True,20,80,0.0,0.0
False,True,False,True,True,False,True,30,70,0.0,0.0
False,True,False,False,True,True,False,20,80,0.0,0.0
False,True,False,True,True,True,True,20,80,0.0,0.0
True,True,True,True,True,True,False,40,60,0.0,0.0
True,True,True,True,True,True,False,30,70,0.0,0.0
True,True,True,True,True,True,False,20,80,0.0,0.0
True,True,True,True,True,True,True,40,60,0.0,0.0
True,True,True,True,True,True,True,30,70,0.0,0.0
True,True,True,True,True,True,True,20,80,0.0,0.0
False,False,True,True,False,True,False,30,70,-0.7876407650256656,1.0
True,True,False,True,True,False,False,40,60,-1.1499876001118126,4.0
False,True,False,True,False,False,True,20,80,-1.2764874589933473,4.0
False,True,False,True,False,False,False,20,80,-1.3469023751028097,11.0
False,False,False,False,True,False,False,30,70,-1.5631648548553922,30.0
False,False,False,False,False,False,False,20,80,-2.280216697844717,147.5
True,True,False,False,False,True,False,20,80,-2.411405839908387,0.0
True,True,False,True,False,False,True,40,60,-3.343709707006337,2.0
True,True,False,True,False,False,True,30,70,-3.343709707006337,2.0
False,False,False,False,False,False,False,30,70,-3.6985427955895878,255.0
False,False,False,True,False,True,True,40,60,-3.71136759079127,4.0
True,False,False,True,True,False,False,40,60,-3.8628891643114893,8.0
True,False,False,True,False,False,False,40,60,-3.924653017312707,19.0
False,False,False,True,False,True,False,30,70,-4.16813741739942,6.0
False,False,False,True,False,False,True,40,60,-4.513822803491163,19.5
False,False,True,False,True,True,False,40,60,-4.610369727101382,2.5
False,False,False,True,False,False,False,20,80,-4.934593574196688,36.0
True,True,True,True,False,False,True,40,60,-5.476913562990216,1.0
False,True,True,True,False,False,True,40,60,-5.47895062715249,2.0
False,False,True,False,True,False,True,40,60,-5.542489230776049,6.5
False,False,False,False,False,True,True,40,60,-5.581111455494947,15.0
False,True,True,True,True,False,False,30,70,-5.636804741399093,1.0
True,True,True,True,True,False,False,30,70,-5.636804741399093,1.0
True,False,True,False,True,False,True,40,60,-5.834213672657141,5.5
True,True,True,True,False,False,True,30,70,-5.980007395139264,1.0
False,True,True,True,False,False,True,30,70,-5.982033617141869,2.0
False,True,False,False,False,True,False,40,60,-6.242572466181906,36.5
False,True,False,True,False,True,False,20,80,-6.53031554216742,0.5
False,False,False,True,False,True,True,20,80,-6.53031554216742,0.5
False,True,False,True,False,True,True,20,80,-6.53031554216742,0.5
False,False,False,True,False,True,False,20,80,-6.53031554216742,0.5
False,False,False,False,True,False,False,40,60,-6.637552803317515,74.5
False,True,False,False,False,False,False,40,60,-6.779448601473959,174.0
False,True,True,True,False,False,True,20,80,-7.121566806707779,2.0
False,False,False,False,False,True,False,40,60,-7.399121066718484,46.0
False,False,False,False,False,False,False,40,60,-7.583838809835863,350.0
False,False,True,False,True,False,False,30,70,-7.7170941182140185,10.0
True,True,True,False,False,False,True,20,80,-8.092145652212789,1.0
False,False,False,True,True,True,True,40,60,-8.154287680856154,1.0
False,True,False,True,True,True,True,40,60,-8.154287680856154,1.0
False,True,False,True,False,True,True,40,60,-8.202099160315147,3.0
False,True,False,False,False,False,True,20,80,-8.214478053243447,13.0
False,True,True,False,True,True,False,40,60,-8.778845067674567,2.5
False,False,False,True,True,False,True,40,60,-9.005565249316149,1.0
False,True,False,True,True,False,True,40,60,-9.005565249316149,1.0
True,True,False,False,False,True,True,40,60,-9.333783497619297,3.0
True,False,False,False,False,True,False,20,80,-9.64426186876005,0.0
True,False,True,False,False,True,False,20,80,-9.64426186876005,0.0
True,True,False,False,True,False,True,40,60,-9.706709339243712,8.5
False,True,False,True,True,False,False,40,60,-9.72479396560717,11.0
False,False,True,False,True,False,True,20,80,-10.363413632754181,0.5
False,True,False,False,True,False,True,20,80,-10.363413632754181,0.5
False,True,True,False,True,False,True,20,80,-10.363413632754181,0.0
False,False,False,False,True,False,True,20,80,-10.363413632754181,0.5
False,False,True,True,True,False,False,20,80,-10.490296691637225,0.5
False,True,False,True,True,False,False,20,80,-10.490296691637225,0.5
False,True,True,True,True,False,False,20,80,-10.490296691637225,0.5
True,True,True,True,True,False,False,20,80,-10.490296691637225,0.5
False,False,False,True,True,False,False,20,80,-10.490296691637225,0.5
True,False,True,True,True,False,False,20,80,-10.490296691637225,0.5
True,True,False,True,True,False,False,20,80,-10.490296691637225,0.5
True,False,False,True,True,False,False,20,80,-10.490296691637225,0.5
False,True,False,False,False,True,True,40,60,-10.563936600160273,12.5
True,False,False,False,False,True,True,40,60,-10.707381280724515,3.0
False,True,False,True,False,True,False,40,60,-11.094681906211267,8.0
True,True,False,False,True,False,False,40,60,-11.406158180535064,25.0
False,True,True,False,True,False,False,20,80,-11.524540368904223,1.0
True,False,False,False,True,False,True,30,70,-11.705106169225733,2.5
False,False,False,True,True,False,False,30,70,-12.24330765593724,6.0
False,True,False,True,False,False,True,30,70,-12.339894644410787,7.0
False,True,True,False,True,False,False,30,70,-12.432310930899204,7.0
False,True,False,False,False,False,False,30,70,-13.463470018995238,105.0
True,True,False,True,True,False,False,30,70,-13.705500037660624,2.0
True,True,False,True,False,False,False,30,70,-14.276559715396065,7.0
True,True,False,True,False,False,False,40,60,-15.094410036301598,9.0
False,False,False,True,False,True,False,40,60,-15.831666390691979,8.0
False,True,True,False,True,False,True,40,60,-16.659444429669346,5.5
True,True,True,False,True,False,True,40,60,-16.659444429669346,5.5
True,True,True,False,False,True,True,40,60,-16.83805899919488,2.5
True,False,True,False,True,False,False,30,70,-17.926971838904915,10.0
True,False,True,False,False,True,True,40,60,-18.097966627461503,2.5
False,False,False,False,False,True,False,30,70,-18.12629440443201,23.0
False,True,False,False,False,True,False,30,70,-19.624877577285872,15.0
False,False,True,False,True,False,False,40,60,-19.759898516176,17.0
True,False,True,False,True,False,False,40,60,-20.00771363041325,16.0
False,True,True,False,False,False,True,20,80,-20.245807258987135,5.0
False,True,False,False,True,False,True,40,60,-21.344838095073214,15.0
False,False,True,True,True,False,False,30,70,-21.551904089138006,2.0
True,False,True,True,True,False,False,30,70,-21.551904089138006,2.0
True,False,False,True,True,False,False,30,70,-21.684167512588115,3.0
False,False,False,False,True,False,True,30,70,-21.71117163882198,5.5
False,True,False,False,True,False,True,30,70,-22.018436806635254,3.5
False,True,False,False,False,False,False,20,80,-22.53979436535014,43.5
True,False,False,False,True,False,False,30,70,-22.816067515241045,18.5
False,False,True,True,False,True,True,40,60,-23.231441984539448,1.0
False,False,True,True,False,True,True,30,70,-23.231441984539448,1.0
False,False,True,False,True,True,False,30,70,-23.45570562632322,1.0
False,True,False,False,True,False,False,20,80,-23.46544186711452,2.5
False,True,False,True,False,False,True,40,60,-24.028205129719694,8.0
False,False,False,False,True,False,False,20,80,-24.606377782160717,7.0
True,True,False,False,True,False,True,30,70,-25.127189882555157,1.5
False,True,True,False,True,True,False,30,70,-25.235784217465717,1.0
False,True,True,True,True,False,False,40,60,-25.59535218309257,3.0
False,False,False,False,False,True,False,20,80,-25.810043988248854,3.5
True,True,True,False,True,False,False,20,80,-26.457024826763963,1.0
True,True,False,False,True,False,False,20,80,-26.457024826763963,1.5
True,True,True,True,True,False,False,40,60,-26.713681669791367,2.0
False,True,False,False,True,False,False,40,60,-27.122723865035645,46.5
False,False,True,True,True,False,False,40,60,-29.969184901617695,6.0
False,True,True,False,True,False,False,40,60,-30.995638191783325,13.0
True,False,True,True,True,False,False,40,60,-31.021774058343254,5.0
True,True,True,False,True,False,False,40,60,-31.120458629895808,12.0
True,False,True,False,True,False,True,30,70,-31.656528468911127,1.5
False,True,False,False,False,True,False,20,80,-31.843421010171802,2.0
False,False,False,False,True,False,True,40,60,-33.54456806440662,19.0
False,False,True,False,True,False,True,30,70,-34.10787520477937,2.5
False,True,False,False,True,False,False,30,70,-34.24591697317801,20.0
True,False,False,False,True,False,False,20,80,-34.44887116998295,5.5
True,True,True,False,True,False,True,30,70,-41.93690882458312,0.5
False,True,True,False,True,False,True,30,70,-44.01951841169656,1.5
True,True,False,False,True,False,False,30,70,-52.11533244046931,10.5
True,True,True,False,True,False,False,30,70,-54.218344920362014,7.0
